id	comments	Missing_or_Delivery	Tasty	Positioning	Advice	Promotion_react	Valuation	Gratitude	Advocating	Complain	Junk
124149619252_10153872104594253	"Shorter lines for the rest of us. For those of you who say ""never Chipotle again"" just remember  McDonalds in 1982 and 2002 and 07 Burger King in 1997 Kentucky Frieds coleslaw Sizzlers  Jack in the Box These are still at the top outbreaks."	0	0	0	0	0	0	0	0	0	1
124149619252_185864848093833	"If you cared about animal rights most likely you would give them antibiotics if they were sick, it more inhumane to let them suffer.. But I guess that's the price people are willing to pay to say they eat ""organically raised antibiotic free meat"""	0	0	1	0	0	0	0	0	0	0
124149619252_10152453918534253	My favorite job ever!! I love working for this company!! Hope to have my store within the next year ????	1	0	0	0	0	0	0	0	0	0
124149619252_10152883504929253	"GMO free and proud of you for your efforts, forget those other mexican resturants im going to Chipolte only !   Thank you!"	0	0	1	0	0	0	0	0	0	0
124149619252_131676086962937	Me and my fiance have been there at least 6 times together since March and checked in and I got the badge and he didn't. He still doesn't have the badge. Can you guys fix it? :(	0	0	0	0	0	0	0	0	1	0
124149619252_10153357673124253	Oh man... I miss Chipotle! I live in NW Wyoming and we don't have one anywhere close to us. We just have crappy ole Taco John's. :(	1	0	0	0	0	0	0	0	0	0
124149619252_10152805746454253	"White rice, Black beans, Barbacoa, Green peppers and onions, Lettuce, Cheese, Sour cream, Hottest sauce you got!, and sometimes corn, it depends."	0	1	0	0	0	0	0	0	0	0
124149619252_10153246130479253	"I support your open willingness to exploit uninformed emotions and take those people dumb enough to fall for your marketing gimmick to the cleaners. This is the kind of true evil and dishonesty that Monsanto,syngenta,Dow,DuPont, Bayer, and others can only dream of."	0	0	0	0	0	0	0	0	0	1
124149619252_10151486609219253	"Veggie fajita burrito, brown rice, black beans, everything but corn with guac on the side for chips :3"	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Same thing everytime - Crunchy Steak tacos fully loaded with a bag of chips, tomato salsa and guac with a tea. Heaven."	0	1	0	0	0	0	0	0	0	0
124149619252_10153246130479253	"Science doesn't matter, all that matters is what Vani Hari shouts about. You know she's an expert and understands what she's talking about. Another alarmist win."	0	0	1	0	0	0	0	0	0	0
124149619252_10153009001449253	I tried them on Saturday January 17th and they tasted lousy then. I'm guessing they haven't gotten better.	0	0	0	0	0	0	0	0	1	0
124149619252_10151999836584253	"I love the Lake Street location.  Online ordering for my meeting a month ago was so fast and easy, was like having a magical burrito producing unicorn at my beck and call."	0	0	0	0	0	0	0	1	0	0
124149619252_10151486609219253	"2 scoops of white rice, fajitas , black beans , half chicken half steak corn cheese lettuce . All the hot sauces. Extra tortilla >:) guac on le side"	0	1	0	0	0	0	0	0	0	0
124149619252_10151185000424253	Jackson We donate all year long to our foundation. Our Boorito fundraiser is just one of many things that we do. - Joe	0	0	0	0	0	0	0	0	0	1
124149619252_10152949800154253	I am a frequent customer of Chipolte and if something is not done about this and made public you just lost my business and im sure im not the only one. Absolutely disgusting!  https://www.facebook.com/SurviveTheStreet/photos/a.445175095575113.1073741828.444676708958285/757782017647751/?type=1&theater	0	0	0	0	0	0	0	0	1	0
124149619252_156053474470	you dont really have to deliver cuz it's not that difficult to go to the location~ but drive thru would be SOOO helpful! :D	0	0	0	1	0	0	0	0	0	0
124149619252_10151961054499253	Jojutlas MX Grill You can read all about it here: http://www.chipotle.com/en-US/fwi/environment/environment.aspx - Joe	0	0	0	0	0	0	0	0	0	1
124149619252_10153246130479253	"Holy cow, someone one on this page thinks GMO uses less chemicals then organic. First off organic food isn't sprayed with chemicals. Wow"	0	0	1	0	0	0	0	0	0	0
124149619252_213189592025031	will you be recycling there? and does The Nature Conservancy know you don't recycle at all your locations...?	0	0	0	0	0	0	0	0	0	1
124149619252_10152786808474253	"Chicken burrito for me with brown rice, corn salsa sour cream and extra cheese with a side of dressing and chips and green salsa. I don't care for the steak because it has to much fat on it."	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"chicken fajita with tortilla chips & guacamole on the side !!! *this is so cruel, making your fan hungry - and you're not here in Indonesia!!"	0	1	0	0	0	0	0	0	0	0
124149619252_10152538683134253	Easy recipe to remember. Could make it at home since I make it at work lol. It may be $2 but everyone loves that guac	0	0	0	0	0	0	0	1	0	0
124149619252_10151086390274253	"you have a location in LONDON and not in Covington, Louisiana ?!?! You are killing me! - signed ""loyal fan in covington, louisiana...."""	1	0	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Burrito... White rice, black beans, chicken, everything except corn. Yes, guacamole too! :) Chipotle's makes me so happy (:"	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Burrito Bowl: brown rice, 2 scoops black beans, fajitas, steak, medium salsa, 2 scoops corn salsa, cheese, and lettuce w/a vinaigrette dressing. So yummy!"	0	1	0	0	0	0	0	0	0	0
124149619252_10152004082504253	"....it means nothing, its mostly pseudo Latin,  even though some of the words are real, none of the endings make sense, nor a coherent sentence"	0	0	0	0	0	0	0	0	0	1
124149619252_10152453918534253	Does chipotle know that the majority of people that get that free water cup fill it up with soda? I am sure everyone appreciates that freebie?	0	0	0	0	1	0	0	0	0	0
124149619252_10151520750889253	And what's the reason you're closed Easter exactly? It's a holiday for kids to eat chocolate and hard boiled eggs.	0	0	1	0	0	0	0	0	0	0
124149619252_10153050146164253	Speaking of TED check out this great video! Awareness is the first step to a solution. Please help me spread the word. https://m.youtube.com/watch?v=o0VrZPBskpg	0	0	0	0	0	0	0	0	0	1
124149619252_10151258924194253	"As a chipotle employee it's nice to be able to spend time with my family :) thanks for all the support guys, we love all our awesome customers! Happy Thanksgiving to you all!"	0	0	1	0	0	0	1	0	0	0
124149619252_10153009001449253	"are people really still acting like a 5 year old over tofu? Get over it. I'm not a huge tofu fan, but this is really good."	0	0	0	0	0	0	0	0	0	1
124149619252_10152676820799253	"We need one of these in Cumming, GA.  A version that offers non-GMO, organic ingredients, along with a delicious gluten-free crust option.  :)  I'd be first in line!"	1	0	1	0	0	0	0	0	0	0
124149619252_181086415246015	"Ed, sending food to starving people keeps them in that situation. You know the saying give a man a fish feed him for a day, but teach a man to fish.... I think chipotle is doing just fine by focusing on the local."	0	0	1	0	0	0	0	0	0	0
124149619252_205082546217004	Joe I see you run the facebook page 2 lol oooh an you guys leave Mc Donald's out if it you gotta star somewhere 	0	0	0	0	0	0	0	0	0	1
124149619252_10152250518069253	"I can't believe people think they should honor this. If they did that, think the problems it would cause. I'm sure I could draw up an ""I get free burritos for life"" poster. Should they honor that too??"	0	0	0	0	1	0	0	0	0	0
124149619252_267832333301923	I almost went for that until I saw the $18 price tag then $7 for shipping.  I'm cool with the idea of recycling and having something that was a piece of Chipotle so to speak.  Price is just a tad bit high.	0	0	1	0	0	0	0	0	0	0
124149619252_10153009001449253	"Went to your Union center west Chester Ohio store and decided to utilize the online ordering app. My order took almost 45 minutes to make (two burritos), leaked through the bag And stained my car seat, and once home I found out the one order was wrong. My husband and I were very disappointed with the service and even though we enjoyed the softitas will not return to that location."	0	0	0	0	0	0	0	0	1	0
124149619252_10153246130479253	"It's a free market, they are allowed to do what they want. If they want to spend more on materials and sell their food at a higher price, fine by me."	0	0	1	0	0	0	0	0	0	0
124149619252_130482563683418	"Jill - bummer! It sucks when you really like something and you have to go out of your way to get it, keep trying with the Corp office and I hope they work it out over there; and not to compare apples to oranges but my local Chipotle doesn't serve margaritas, so I have to drive to Berkeley if I want one with my tacos!"	0	0	0	0	0	0	0	0	1	0
124149619252_10151089035244253	"While I love my local Chipotle in Stillwater, OK, my favorite will always be the Manhattan, KS location in Aggieville."	0	0	0	0	0	0	0	1	0	0
124149619252_213189592025031	Come to my city (Harrisburg PA) and give me a free buritto and I'll kick a tree and give it a band-aid	1	0	0	0	0	0	0	0	0	0
124149619252_10151185000424253	"I work at chipotle and its going to bee crazyyyyyyyyyyyy but its cool we could do itttttttttt ,and ya its 2$ and its what ever you's want on it it will bee Borritos , tacos ,bowls, so go in to any chipotlezzzzz and get your food , and it dont matter how YOU'S dress ;)))))))))) have fun everyone ;)"	0	0	0	0	0	0	0	1	0	0
124149619252_10153830182809253	"When you do your training at your Folsom, CA store, make sure to tell the employees not to serve the food like slop at a farm. That's why I quit going even before this food bacteria outbreak"	0	0	0	0	0	0	0	0	1	0
124149619252_454413931302356	"Donna--please go to the BSOA website, scouting.org. The word ""Christian"" does not appear. Or else they're ashamed of it."	0	0	0	0	0	0	0	0	0	1
124149619252_10151719407409253	"Day 5 (The FWI Freeway):  1. Usually when you roll something this good, it's illegal.  2. The Happy Pill. Now in a 567,000 mg dose.  3. Open wide, no wider.  4. The gourmet restaurant where you eat with your hands.  5. They beep when they backup."	0	0	1	0	0	0	0	0	0	0
124149619252_10153257383459253	"Umm, can they get some rubber boots? I know I like mine. If the are turning over ground by hand like I did it would be useful.."	0	0	0	0	0	0	0	0	0	1
124149619252_10151024826814253	"chicken salad, black beans, brown rice, cheese and plain corn (the locations that have it)  I wish the guar didn't have onions in it and the portions were more consistent.. other than that I LOVE THIS PLACE!"	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Burrito bowl: white rice, veggies, barbacoa, tomatoes, guacamole, lettuce, and cheese. And a clementine Izzy. beautiful"	0	1	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"salad w/chicken, corn salsa, sour cream and xtra cheese...last but not least, bag of chips (no salsa)!!"	0	1	0	0	0	0	0	0	0	0
124149619252_10152883504929253	"Thank You For Vegan Burritos. Thank You For Pushing Them... One Thing Though, To Add Like A Tiny Scoop Of Guacamole, Is $2.50!! That's Almost A Quarter The Price Of The Whole Burrito. Charge A Dollar For Extras, Like Everyone Else... Anyway, Thank You Very Much, For Taking Pork Off The Menu, And Having Vegan Options. =GZ"	0	0	1	0	0	0	1	0	0	0
124149619252_10152935096524253	"Mike Liebig, we are very sorry this happened and we respect the tough job our police men and women do everyday. Perhaps this help explain what happened a little better: http://chip.tl/NYPDStatement -Skyllo"	0	0	0	0	0	0	0	0	0	1
124149619252_10153246130479253	"GMO's need to be banned all together so they do not contaminate organic crops. The biotech industry is the next tobacco industry, they know their products cause cancer and are hiding it from the public."	0	0	1	0	0	0	0	0	0	0
124149619252_182078509223	"not a vegan, but a vegetarian, and i have to say that it's about time that those who choose not to eat meat have a protein option at chipotle besides the black beans. moe's has tofu, so it always confused me why chipotle didn't do something like that. aaaaand i just so happen to live in northern virginia so a trip to dc would take me about fifteen minutes. i know what i'm doing for thanksgiving"	0	0	1	0	0	0	0	0	0	0
